provider_id,provider_name,state,specialty,total_claims,total_payment,avg_claim_amount,claim_count_rank,claims_count,claims_total_amount,claims_avg_amount,claim_amount_std,unique_procedures,unique_diagnoses,avg_procedures_per_claim,avg_diagnoses_per_claim,procedure_concentration,volume_percentile_in_specialty,cluster,cluster_risk_score,volume_risk_score,amount_risk_score,specialty_base_risk,specialty_concentration,specialty_risk_score,proc_concentration_percentile,diagnosis_concentration,diag_concentration_percentile,diversity_risk_score,composite_risk_score,risk_category,investigation_priority
P000083,Healthcare Provider 83,TX,Orthopedics,112,29207.692853060405,420.96071508452275,606,10,2720.26,272.03,242.51,4,4,0.4,0.4,0.03571428571428571,0.961,0,57.18574702902349,73.7,39.8,50.0,0.22962962962962963,46.55555555555556,62.133468149646106,0.03571428571428571,72.95247724974722,33.53892821031346,62.8,High,High
P000084,Healthcare Provider 84,TX,Orthopedics,85,27901.001475931917,364.5053644027645,261,3,736.49,245.5,208.93,2,1,0.667,0.333,0.023529411764705882,0.228,1,53.64814949992073,3.6,29.5,50.0,0.22962962962962963,46.55555555555556,25.783619817997977,0.011764705882352941,7.937310414560161,81.35490394337715,11.9,Low,Low
P000085,Healthcare Provider 85,VA,Family Practice,100,7608.200885788789,450.4179433076145,994,7,846.76,120.97,47.05,4,4,0.571,0.571,0.04,0.756,0,57.18574702902349,35.8,44.3,50.0,0.22794117647058823,46.580882352941174,74.46916076845298,0.04,87.41152679474217,20.353892821031337,32.9,Medium,Medium
P000086,Healthcare Provider 86,NY,Internal Medicine,106,6865.941197724736,884.4210216831677,790,6,1106.91,184.49,66.94,3,3,0.5,0.5,0.02830188679245283,0.696,0,57.18574702902349,54.7,98.9,70.0,0.2532467532467532,64.68181818181819,35.43983822042467,0.02830188679245283,44.94438827098079,60.75834175935289,96.2,Critical,Critical
P000087,Healthcare Provider 87,TX,Internal Medicine,100,22427.466026863553,417.5141868588635,871,4,1132.94,283.24,93.56,3,3,0.75,0.75,0.03,0.345,1,53.64814949992073,35.8,39.0,70.0,0.32592592592592595,63.15555555555556,43.78159757330637,0.03,53.43781597573306,52.355915065722954,46.9,Medium,Medium
P000088,Healthcare Provider 88,CA,Cardiology,96,5290.251560643612,293.0621549220779,205,5,979.66,195.93,89.62,4,3,0.8,0.6,0.041666666666666664,0.523,1,53.64814949992073,21.5,14.7,65.0,0.2108843537414966,60.88775510204082,79.01921132457026,0.03125,60.46511627906976,28.402426693629934,6.0,Low,Low
P000089,Healthcare Provider 89,FL,Family Practice,83,48115.623794425825,258.4119957543753,697,5,800.67,160.13,29.94,3,2,0.6,0.4,0.03614457831325301,0.47,1,53.64814949992073,2.7,9.1,50.0,0.19708029197080293,47.043795620437955,63.14459049544995,0.024096385542168676,32.25480283114257,49.21132457027301,1.2,Low,Low
P000090,Healthcare Provider 90,VA,Internal Medicine,87,9446.067073238512,263.4593757421564,687,2,249.4,124.7,35.62,1,2,0.5,1.0,0.011494252873563218,0.098,1,53.64814949992073,5.2,9.7,70.0,0.27205882352941174,64.28676470588236,6.370070778564206,0.022988505747126436,30.030333670374116,84.16582406471183,8.2,Low,Low
P000091,Healthcare Provider 91,VA,Family Practice,106,21489.994189791378,194.14724119989305,950,6,869.71,144.95,57.84,3,2,0.5,0.333,0.02830188679245283,0.621,0,57.18574702902349,54.7,3.3,50.0,0.22794117647058823,46.580882352941174,35.43983822042467,0.018867924528301886,13.549039433771487,73.31648129423661,27.2,Low,Low
P000092,Healthcare Provider 92,NY,Internal Medicine,90,3341.6937935549204,643.1460289778122,387,3,879.04,293.01,265.3,2,1,0.667,0.333,0.022222222222222223,0.204,1,53.64814949992073,8.0,62.0,70.0,0.2532467532467532,64.68181818181819,23.91304347826087,0.011111111111111112,7.330637007077856,82.71991911021235,59.5,Medium,Medium
P000093,Healthcare Provider 93,VA,Orthopedics,85,14856.579819066485,132.07376474419138,892,1,194.58,194.58,0.0,1,1,1.0,1.0,0.011764705882352941,0.017,1,53.64814949992073,3.6,0.5,50.0,0.25,46.25,6.7239635995955505,0.011764705882352941,7.937310414560161,92.79069767441861,2.9,Low,Low
P000094,Healthcare Provider 94,VA,Internal Medicine,106,6728.714896166689,514.9410400961743,821,5,1288.46,257.69,252.91,4,4,0.8,0.8,0.03773584905660377,0.52,0,57.18574702902349,54.7,51.8,70.0,0.27205882352941174,64.28676470588236,67.59352881698686,0.03773584905660377,79.37310414560162,27.69464105156723,66.5,High,High
P000095,Healthcare Provider 95,TX,Family Practice,119,2160.3890121027366,261.37810748326115,468,4,898.95,224.74,138.97,2,3,0.5,0.75,0.01680672268907563,0.324,1,53.64814949992073,99.5,9.5,50.0,0.2074074074074074,46.88888888888889,8.341759352881699,0.025210084033613446,34.327603640040444,81.26390293225481,67.1,High,High
P000096,Healthcare Provider 96,NY,Orthopedics,101,37867.25711617771,312.2478903469107,415,3,650.15,216.72,289.49,3,2,1.0,0.667,0.0297029702970297,0.228,1,53.64814949992073,39.7,19.7,50.0,0.2922077922077922,45.616883116883116,42.113245702730026,0.019801980198019802,17.03741152679474,67.91708796764408,24.3,Low,Low
P000097,Healthcare Provider 97,TX,Orthopedics,113,113681.9071481222,257.4965132480408,69,4,655.1,163.78,67.04,3,2,0.75,0.5,0.02654867256637168,0.403,1,53.64814949992073,76.8,9.0,50.0,0.22962962962962963,46.55555555555556,30.030333670374116,0.017699115044247787,10.56622851365015,77.75530839231547,50.3,Medium,Medium
P000098,Healthcare Provider 98,FL,Orthopedics,110,68150.48742548622,831.2514445898584,472,12,1860.05,155.0,134.73,5,4,0.417,0.333,0.045454545454545456,0.996,0,57.18574702902349,66.9,95.2,50.0,0.25547445255474455,46.167883211678834,86.80485338725987,0.03636363636363636,74.67138523761375,18.048533872598583,88.9,Critical,Critical
P000099,Healthcare Provider 99,FL,Family Practice,110,43551.11958137927,406.7333458579732,104,3,518.84,172.95,122.37,3,2,1.0,0.667,0.02727272727272727,0.187,1,53.64814949992073,66.9,37.4,50.0,0.19708029197080293,47.043795620437955,32.153690596562186,0.01818181818181818,11.779575328614762,75.99595551061678,66.7,High,High
P000100,Healthcare Provider 100,TX,Cardiology,115,14557.7508037663,598.9566725462576,758,4,925.62,231.41,251.04,2,2,0.5,0.5,0.017391304347826087,0.377,1,53.64814949992073,82.6,58.1,65.0,0.23703703703703705,60.37777777777778,8.948432760364005,0.017391304347826087,9.605662285136502,90.788675429727,92.1,Critical,Critical
P000101,Healthcare Provider 101,FL,Cardiology,110,49310.39691404268,772.9879263835702,161,7,2052.68,293.24,230.22,5,4,0.714,0.571,0.045454545454545456,0.807,0,57.18574702902349,66.9,76.3,65.0,0.31386861313868614,58.879562043795616,86.80485338725987,0.03636363636363636,74.67138523761375,18.048533872598583,81.8,Critical,Critical
P000102,Healthcare Provider 102,NY,Cardiology,104,74895.80789454358,437.77397440523754,200,5,1177.13,235.43,209.77,3,3,0.6,0.6,0.028846153846153848,0.523,0,57.18574702902349,48.1,42.9,65.0,0.24675324675324675,60.18831168831169,38.4732052578362,0.028846153846153848,48.23053589484327,57.62386248736097,63.2,High,High
P000103,Healthcare Provider 103,MD,Family Practice,107,25256.07070259056,221.89140922654892,216,8,1415.34,176.92,130.01,4,2,0.5,0.25,0.037383177570093455,0.861,0,57.18574702902349,57.2,5.4,50.0,0.22077922077922077,46.68831168831169,66.43073811931244,0.018691588785046728,13.043478260869565,54.92416582406471,23.6,Low,Low
P000104,Healthcare Provider 104,TX,Orthopedics,80,6738.81806793257,361.2891563894187,946,3,1322.0,440.67,375.12,3,2,1.0,0.667,0.0375,0.228,1,53.64814949992073,0.9,28.8,50.0,0.22962962962962963,46.55555555555556,67.03741152679474,0.025,33.77148634984833,46.26895854398383,5.0,Low,Low
P000105,Healthcare Provider 105,CA,Cardiology,95,13367.954965067138,278.3490754863331,212,6,659.84,109.97,63.64,5,3,0.833,0.5,0.05263157894736842,0.674,0,57.18574702902349,18.6,12.5,65.0,0.2108843537414966,60.88775510204082,96.8655207280081,0.031578947368421054,62.032355915065715,17.06774519716886,4.6,Low,Low
P000106,Healthcare Provider 106,CA,Family Practice,109,120897.27394671076,313.6406547849133,508,5,641.24,128.25,77.57,4,4,0.8,0.8,0.03669724770642202,0.47,1,53.64814949992073,63.1,20.1,50.0,0.23809523809523808,46.42857142857143,64.35793731041456,0.03669724770642202,76.44084934277048,30.808897876643073,29.7,Low,Low
P000107,Healthcare Provider 107,VA,Cardiology,100,20440.138737628866,384.78629554733214,16,5,665.92,133.18,109.12,3,3,0.6,0.6,0.03,0.523,0,57.18574702902349,35.8,34.3,65.0,0.25,60.125,43.78159757330637,0.03,53.43781597573306,52.355915065722954,44.7,Medium,Medium
P000108,Healthcare Provider 108,FL,Internal Medicine,107,792.5410322246428,377.2553122100559,498,8,1870.02,233.75,116.84,4,4,0.5,0.5,0.037383177570093455,0.906,0,57.18574702902349,57.2,31.8,70.0,0.23357664233576642,65.0948905109489,66.43073811931244,0.037383177570093455,78.36198179979777,28.79676440849343,52.4,Medium,Medium
P000109,Healthcare Provider 109,CA,Cardiology,104,5069.9008304748995,495.7414796726195,884,1,187.21,187.21,0.0,1,1,1.0,1.0,0.009615384615384616,0.021,1,53.64814949992073,48.1,49.8,65.0,0.2108843537414966,60.88775510204082,2.62891809908999,0.009615384615384616,3.336703741152679,97.08796764408494,75.1,High,High
P000110,Healthcare Provider 110,VA,Cardiology,105,14408.17880441436,533.0696797663697,332,7,1592.52,227.5,196.31,5,3,0.714,0.429,0.047619047619047616,0.807,0,57.18574702902349,51.4,53.2,65.0,0.25,60.125,90.79878665318503,0.02857142857142857,46.562184024266934,26.8958543983822,63.5,High,High
P000111,Healthcare Provider 111,MD,Orthopedics,99,62058.03275494767,377.2572863594121,717,3,352.2,117.4,57.26,2,2,0.667,0.667,0.020202020202020204,0.228,1,53.64814949992073,31.8,31.9,50.0,0.23376623376623376,46.493506493506494,17.644084934277046,0.020202020202020204,19.61577350859454,81.56723963599596,37.5,Medium,Medium
P000112,Healthcare Provider 112,NY,Family Practice,107,16762.13324056524,493.6044357379592,877,12,2519.97,210.0,208.52,5,4,0.417,0.333,0.04672897196261682,0.995,0,57.18574702902349,57.2,49.6,50.0,0.2077922077922078,46.883116883116884,89.33265925176947,0.037383177570093455,78.36198179979777,15.055611729019205,53.5,Medium,Medium
P000113,Healthcare Provider 113,NY,Orthopedics,98,63223.51950501798,306.5313618127163,551,5,910.55,182.11,67.59,3,2,0.6,0.4,0.030612244897959183,0.564,0,57.18574702902349,28.3,18.5,50.0,0.2922077922077922,45.616883116883116,47.118301314459046,0.02040816326530612,20.879676440849344,63.377148634984835,16.7,Low,Low
P000114,Healthcare Provider 114,NY,Orthopedics,102,13014.73747739302,778.5162875769684,601,4,731.33,182.83,149.11,3,4,0.75,1.0,0.029411764705882353,0.403,1,53.64814949992073,42.4,76.5,50.0,0.2922077922077922,45.616883116883116,40.950455005055616,0.0392156862745098,84.5298281092012,41.617795753286146,69.6,High,High
P000115,Healthcare Provider 115,CA,Orthopedics,107,3089.3236973476837,304.0658700986949,942,4,558.61,139.65,76.84,4,1,1.0,0.25,0.037383177570093455,0.403,1,53.64814949992073,57.2,17.9,50.0,0.3469387755102041,44.795918367346935,66.43073811931244,0.009345794392523364,2.224469160768453,59.25176946410515,33.9,Medium,Medium
P000116,Healthcare Provider 116,MD,Orthopedics,98,13472.944486585837,734.061815456194,256,9,2068.39,229.82,236.74,4,4,0.444,0.444,0.04081632653061224,0.94,0,57.18574702902349,28.3,73.4,50.0,0.23376623376623376,46.493506493506494,76.64307381193125,0.04081632653061224,89.58543983822042,18.179979777553086,54.9,Medium,Medium
P000117,Healthcare Provider 117,CA,Orthopedics,103,31099.43720017807,192.8603697191268,992,9,1273.33,141.48,88.92,4,3,0.444,0.333,0.038834951456310676,0.94,0,57.18574702902349,45.2,3.2,50.0,0.3469387755102041,44.795918367346935,70.77856420626895,0.02912621359223301,49.54499494438827,37.71486349848332,7.8,Low,Low
P000118,Healthcare Provider 118,FL,Cardiology,91,28622.55577223627,333.5511981601329,766,6,886.06,147.68,105.72,4,4,0.667,0.667,0.04395604395604396,0.674,0,57.18574702902349,9.1,23.5,65.0,0.31386861313868614,58.879562043795616,83.72093023255815,0.04395604395604396,96.00606673407482,11.365015166835178,4.5,Low,Low
P000119,Healthcare Provider 119,CA,Orthopedics,104,6278.536875712409,341.89747560706064,728,7,1366.64,195.23,125.72,3,3,0.429,0.429,0.028846153846153848,0.819,0,57.18574702902349,48.1,24.9,50.0,0.3469387755102041,44.795918367346935,38.4732052578362,0.028846153846153848,48.23053589484327,57.62386248736097,37.0,Medium,Medium
P000120,Healthcare Provider 120,MD,Orthopedics,87,15503.232013896037,463.8196991883259,880,2,132.33,66.16,9.47,1,2,0.5,1.0,0.011494252873563218,0.085,1,53.64814949992073,5.2,46.0,50.0,0.23376623376623376,46.493506493506494,6.370070778564206,0.022988505747126436,30.030333670374116,84.16582406471183,31.7,Medium,Medium
P000121,Healthcare Provider 121,MD,Family Practice,116,322763.2102197272,620.7375709844523,815,6,2408.08,401.35,443.17,2,3,0.333,0.5,0.017241379310344827,0.621,0,57.18574702902349,84.7,59.4,50.0,0.22077922077922077,46.68831168831169,8.746208291203237,0.02586206896551724,35.642062689585444,80.49544994944388,91.1,Critical,Critical
P000122,Healthcare Provider 122,FL,Internal Medicine,100,6417.16155612154,216.00518207195208,172,2,333.76,166.88,148.37,2,2,1.0,1.0,0.02,0.098,1,53.64814949992073,35.8,4.8,70.0,0.23357664233576642,65.0948905109489,16.329625884732053,0.02,18.149646107178967,82.94236602628918,23.9,Low,Low
P000123,Healthcare Provider 123,MD,Cardiology,113,42647.4769664785,231.8309585104758,649,8,1422.49,177.81,100.16,4,3,0.5,0.375,0.035398230088495575,0.895,0,57.18574702902349,76.8,6.7,65.0,0.2597402597402597,59.935064935064936,61.627906976744185,0.02654867256637168,37.360970677451974,48.0788675429727,47.9,Medium,Medium
P000124,Healthcare Provider 124,MD,Cardiology,100,2706.2638281052177,200.14577301740073,1000,3,421.5,140.5,15.57,2,2,0.667,0.667,0.02,0.213,1,53.64814949992073,35.8,3.6,65.0,0.2597402597402597,59.935064935064936,16.329625884732053,0.02,18.149646107178967,82.94236602628918,19.7,Low,Low
P000125,Healthcare Provider 125,NY,Cardiology,103,52249.825210593415,780.6228280852018,498,6,827.1,137.85,58.75,4,4,0.667,0.667,0.038834951456310676,0.674,0,57.18574702902349,45.2,92.0,65.0,0.24675324675324675,60.18831168831169,70.77856420626895,0.038834951456310676,83.417593528817,24.165824064711828,83.0,Critical,Critical
P000126,Healthcare Provider 126,FL,Orthopedics,97,9024.285488445032,468.1564202595199,471,7,987.68,141.1,101.4,3,3,0.429,0.429,0.030927835051546393,0.819,0,57.18574702902349,24.8,46.9,50.0,0.25547445255474455,46.167883211678834,48.7360970677452,0.030927835051546393,58.84732052578362,47.21941354903943,37.1,Medium,Medium
P000127,Healthcare Provider 127,DC,Orthopedics,92,32928.31675469697,234.5841555459909,384,6,1841.37,306.89,131.87,3,4,0.5,0.667,0.03260869565217391,0.707,0,57.18574702902349,10.6,7.0,50.0,0.21428571428571427,46.785714285714285,56.06673407482305,0.043478260869565216,95.29828109201213,28.240647118301325,1.1,Low,Low
P000128,Healthcare Provider 128,DC,Orthopedics,95,6053.99944696794,323.258580904743,690,6,1202.92,200.49,89.1,2,3,0.333,0.5,0.021052631578947368,0.707,0,57.18574702902349,18.6,21.9,50.0,0.21428571428571427,46.785714285714285,21.081900910010113,0.031578947368421054,62.032355915065715,62.53791708796764,13.4,Low,Low
P000129,Healthcare Provider 129,MD,Family Practice,99,29461.88874585936,728.4221072589369,589,9,1516.83,168.54,145.69,4,3,0.444,0.333,0.04040404040404041,0.918,0,57.18574702902349,31.8,72.8,50.0,0.22077922077922077,46.68831168831169,75.53083923154702,0.030303030303030304,55.25783619817998,32.57836198179979,62.1,High,High
P000130,Healthcare Provider 130,DC,Internal Medicine,82,8878.160860737054,351.0541148149588,700,8,2595.47,324.43,279.51,5,4,0.625,0.5,0.06097560975609756,0.906,0,57.18574702902349,2.2,26.9,70.0,0.23015873015873015,65.16666666666667,99.64610717896866,0.04878048780487805,99.54499494438828,0.39433771486349656,3.6,Low,Low
P000131,Healthcare Provider 131,DC,Orthopedics,100,10774.65415026242,340.8375364666883,507,5,904.67,180.93,99.27,4,4,0.8,0.8,0.04,0.564,0,57.18574702902349,35.8,24.7,50.0,0.21428571428571427,46.785714285714285,74.46916076845298,0.04,87.41152679474217,20.353892821031337,12.9,Low,Low
P000132,Healthcare Provider 132,MD,Internal Medicine,111,34268.642644490465,272.9672014035507,992,6,963.28,160.55,137.6,3,3,0.5,0.5,0.02702702702702703,0.696,0,57.18574702902349,70.5,11.0,70.0,0.2857142857142857,64.0,31.294236602628917,0.02702702702702703,39.383215369059656,65.47017189079878,55.7,Medium,Medium
P000133,Healthcare Provider 133,DC,Family Practice,92,14322.894122241874,241.65324895764616,527,3,576.34,192.11,86.38,3,2,1.0,0.667,0.03260869565217391,0.187,1,53.64814949992073,10.6,7.7,50.0,0.25396825396825395,46.19047619047619,56.06673407482305,0.021739130434782608,26.59251769464105,55.72295247724975,2.5,Low,Low
P000134,Healthcare Provider 134,CA,Cardiology,106,32221.249885900175,728.991378323202,804,2,325.23,162.61,98.72,2,2,1.0,1.0,0.018867924528301886,0.086,1,53.64814949992073,54.7,73.1,65.0,0.2108843537414966,60.88775510204082,12.841253791708795,0.018867924528301886,13.549039433771487,86.87563195146613,89.1,Critical,Critical
P000135,Healthcare Provider 135,VA,Orthopedics,89,18199.6689139216,931.6440250659864,831,2,351.79,175.9,129.62,2,2,1.0,1.0,0.02247191011235955,0.085,1,53.64814949992073,7.0,100.0,50.0,0.25,46.25,24.469160768452983,0.02247191011235955,28.665318503538927,73.85237613751264,74.7,High,High
P000136,Healthcare Provider 136,FL,Internal Medicine,107,23564.43072100111,246.51005866818392,325,5,625.31,125.06,69.67,3,3,0.6,0.6,0.028037383177570093,0.52,0,57.18574702902349,57.2,8.0,70.0,0.23357664233576642,65.0948905109489,34.42871587462083,0.028037383177570093,43.68048533872599,61.87057633973711,42.0,Medium,Medium
P000137,Healthcare Provider 137,VA,Internal Medicine,99,34375.05625076424,814.4158962762832,214,3,729.63,243.21,82.38,2,2,0.667,0.667,0.020202020202020204,0.204,1,53.64814949992073,31.8,94.5,70.0,0.27205882352941174,64.28676470588236,17.644084934277046,0.020202020202020204,19.61577350859454,81.56723963599596,90.7,Critical,Critical
P000138,Healthcare Provider 138,MD,Orthopedics,110,15521.501658586829,316.17798283713046,208,4,554.1,138.52,98.64,3,3,0.75,0.75,0.02727272727272727,0.403,1,53.64814949992073,66.9,20.8,50.0,0.23376623376623376,46.493506493506494,32.153690596562186,0.02727272727272727,40.24266936299292,64.61071789686552,48.9,Medium,Medium
P000139,Healthcare Provider 139,NY,Cardiology,113,8135.156147495866,526.8015950555239,169,3,515.09,171.7,52.72,1,3,0.333,1.0,0.008849557522123894,0.213,1,53.64814949992073,76.8,52.7,65.0,0.24675324675324675,60.18831168831169,0.9605662285136503,0.02654867256637168,37.360970677451974,84.47927199191102,87.4,Critical,Critical
P000140,Healthcare Provider 140,FL,Cardiology,86,12934.943596409774,816.5653144445088,330,6,1335.15,222.52,218.44,4,4,0.667,0.667,0.046511627906976744,0.674,0,57.18574702902349,4.4,94.7,65.0,0.31386861313868614,58.879562043795616,88.82709807886754,0.046511627906976744,98.53387259858442,7.290192113245695,59.8,Medium,Medium
P000141,Healthcare Provider 141,MD,Cardiology,79,72775.83045624555,375.20093237920463,280,4,904.39,226.1,116.4,3,2,0.75,0.5,0.0379746835443038,0.377,1,53.64814949992073,0.7,31.4,65.0,0.2597402597402597,59.935064935064936,68.30131445904955,0.02531645569620253,34.73205257836198,45.12639029322548,8.1,Low,Low
P000142,Healthcare Provider 142,NY,Family Practice,120,24739.911879494895,342.4169134707285,978,7,1117.16,159.59,88.0,5,3,0.714,0.429,0.041666666666666664,0.756,0,57.18574702902349,100.0,25.1,50.0,0.2077922077922078,46.883116883116884,79.01921132457026,0.025,33.77148634984833,39.07987866531851,69.0,High,High
P000143,Healthcare Provider 143,VA,Internal Medicine,86,9462.591302625144,602.1704121396311,305,7,903.43,129.06,49.91,4,3,0.571,0.429,0.046511627906976744,0.829,0,57.18574702902349,4.4,58.3,70.0,0.27205882352941174,64.28676470588236,88.82709807886754,0.03488372093023256,71.1324570273003,18.25075834175935,32.0,Medium,Medium
